participant_id;age;int_partner_join;auc;video_quality_mean;video_quality_sd;head_rotation_mean;pitch_mean;yaw_mean;n;int_partner_mother;int_partner_father
48;1;1;0,909777796517266;0,612615607748184;0,0397064551830249;9,21934697434322;13,02098873662591;5,41770521206053;826;1;0
48;1;2;0,878305882352941;0,636475835657143;0,0312561295065545;7,23749118432343;8,78821583585714;5,68676653278971;1750;0;0
49;1;0;0,759704804261766;0,588847945917160;0,0527590258112285;10,45541616347130;13,27499117327219;7,63584115367041;1690;0;1
49;1;2;0,833660811001743;0,588744243847073;0,0485990050509045;12,50348434448327;14,85243313626045;10,15453555270609;1674;0;0
51;0;0;0,926269439760165;0,702460180792853;0,0483324873587726;10,00928337008347;11,19987718369626;8,81868955647069;1791;0;1
51;0;1;0,757440764413455;0,680781712132753;0,0180059157604993;5,81982716694777;5,17065625386289;6,46899808003264;1838;1;0
51;0;2;0,864479347353372;0,686042840542005;0,0193830045478431;6,93243393940379;8,62998737181572;5,23488050699187;1845;0;0
51;1;1;0,916267047044128;0,592164289403509;0,0389903340459779;11,63616832247123;13,25482857027368;10,01750807466877;1425;1;0
51;1;2;0,902527655892714;0,606099632885086;0,0475961582446820;6,39757885525520;8,56586884992665;4,22928886058374;1636;0;0
53;0;0;0,963078875399877;0,635707739073569;0,0238650895561132;9,01552746231117;14,31312856839237;3,71792635622997;1835;0;1
53;0;2;0,822848055812045;0,635753703926842;0,0304931714498996;5,03203406649570;7,39864492710597;2,66542320588542;1859;0;0
53;1;0;0,781334107826233;0,643833200390190;0,0476331303869656;8,06485996268311;8,29340371730602;7,83631620806020;1794;0;1
53;1;1;0,909587220447284;0,647330720652174;0,0285860916259329;7,96722561861829;7,06050131368159;8,87394992355499;1564;1;0
53;1;2;0,866695128138496;0,640800193312435;0,0517635511625469;7,68974698908046;5,33234284123302;10,04715113692790;957;0;0
54;1;0;0,928787582975400;0,582862753695955;0,0463604468300140;8,64623964987238;10,41847509816876;6,87400420157601;717;0;1
54;1;1;0,854802625037287;0,584240308289474;0,0521656423413022;9,35708208049868;12,05986548302632;6,65429867797105;760;1;0
54;1;2;0,732415526286825;0,634053699274958;0,0527198829749089;9,39703136622922;7,49740625185053;11,29665648060792;1793;0;0
55;0;0;0,952524546758357;0,625271155300860;0,0725353270971772;6,88188081374699;4,06464465211289;9,69911697538109;1745;0;1
55;0;1;0,863469880666741;0,616133259004584;0,0408628537259522;6,70806568263458;3,01514308318206;10,40098828208710;1527;1;0
55;0;2;0,783423736582757;0,618663578307509;0,0425773979711425;5,67173324263826;3,19891439854827;8,14455208672825;1678;0;0
55;1;0;0,925640359986154;0,653497641510742;0,0492226925522683;7,82418525039501;6,73249642184338;8,91587407894664;1443;0;1
55;1;1;0,843595588785341;0,622019155246699;0,0756237605282240;9,45553370173593;10,16984801040723;8,74121939306463;1439;1;0
55;1;2;0,958969251327799;0,673463471683673;0,0654019216884057;8,97366680951881;7,00658351665434;10,94075010238329;1568;0;0
56;0;0;0,932403228765364;0,611294050535211;0,0125953076438033;10,32683345488451;18,54807190985915;2,10559499990986;1775;0;1
56;0;1;0,775908838102943;0,579129218943227;0,0250645281769240;12,75287108598229;15,46309045243789;10,04265171952670;1779;1;0
56;0;2;0,677789920689440;0,556124253751538;0,0317317475428678;12,41562326492097;14,02790653502460;10,80333999481734;1626;0;0
57;1;0;0,798735268755389;0,597641887835926;0,0561816089291886;15,42413924949363;15,51960051340028;15,32867798558699;707;0;1
57;1;1;0,975813532254385;0,649511322572614;0,0698869061479993;9,86915093938008;8,56947255760664;11,16882932115353;1205;1;0
57;1;2;0,628241245992065;0,659406279545454;0,0451992875342963;10,78637442830572;6,98937497457331;14,58337388203812;1364;0;0
58;0;0;0,915711914446092;0,652347979352004;0,0400561485527961;12,17519618715458;16,41838394838001;7,93200842592916;1821;0;1
58;0;1;0,888381183703676;0,624396356641432;0,0466046887548052;13,51543023354852;20,95794995732966;6,07291050976738;1453;1;0
58;0;2;0,938139983698860;0,642570015426696;0,0282632164779123;10,03365305121991;13,77615429803063;6,29115180440919;1828;0;0
59;0;1;0,722543902439024;0,563234491923077;0,0316093993376321;6,97558299901868;8,22975580113242;5,72141019690495;1820;1;0
59;0;2;0,712371615312792;0,551559588957476;0,0325029440310405;7,04205218214369;8,16748595496776;5,91661840931962;1458;0;0
59;1;0;0,773448966664435;0,595163931564400;0,0334420689553596;4,08883859146932;4,03764035099005;4,14003683194859;1809;0;1
59;1;1;0,603879107122535;0,587026352412281;0,0429290695748982;6,15426389222807;5,40524579694518;6,90328198751097;912;1;0
59;1;2;0,901884344886189;0,609088701317440;0,0377605060642602;4,80734712999561;4,43005618787955;5,18463807211167;1594;0;0
60;0;0;0,974163898224646;0,672128700221117;0,0358936826710786;3,90700583302239;3,90539009472084;3,90862157132394;1809;0;1
60;0;1;0,842550705719994;0,701803776229961;0,0418394349077914;6,71088722764428;8,84328298064124;4,57849147464732;1809;1;0
60;0;2;0,861287371102154;0,689996347778387;0,0285007277974972;5,33290553376687;7,52393218529896;3,14187888223478;1823;0;0
60;1;0;0,988543320569098;0,643602457983193;0,0488628861181483;9,95974608896759;5,59274622010324;14,32674595783193;833;0;1
60;1;1;0,800377255515918;0,640005949650838;0,0504383494654861;5,84600684758973;4,90766986035545;6,78434383482402;1432;1;0
60;1;2;0,768293284354970;0,662685453529412;0,0515183889268325;7,17327729918559;5,40542008342412;8,94113451494706;1700;0;0
61;0;0;0,778142545718336;0,642954199171271;0,0238848252064188;10,34389682611961;16,99961023756906;3,68818341467017;1810;0;1
61;0;1;0,777884959009896;0,616334131786543;0,0467563839955603;10,92500529191995;13,25830496142691;8,59170562241299;1724;1;0
61;0;2;0,810179882189659;0,669492524821527;0,0223473769166990;6,14372389145140;9,52875448599671;2,75869329690610;1821;0;0
61;1;0;0,871045845272206;0,591797622563418;0,0675211524749783;10,71299993090120;11,36279519344459;10,06320466835781;749;0;1
61;1;1;0,391316064037809;0,602382978303748;0,0529292531025912;10,31630345312294;12,06644812290598;8,56615878333991;1521;1;0
63;0;0;0,891413562728058;0,631448288295538;0,0426315815126257;11,50378943788954;18,68101225018288;4,32656662559620;1367;0;1
63;0;1;0,824083213437280;0,656339887513691;0,0265352039649925;8,34943011668428;14,43756439851041;2,26129583485816;1826;1;0
63;0;2;0,945315829757418;0,622171129405163;0,0172757358843789;11,09310126121549;18,38750861223345;3,79869391019753;1782;0;0
63;1;0;0,694974043676228;0,633187447823629;0,0521084684063552;6,78167687535839;8,64820067931204;4,91515307140475;1769;0;1
63;1;1;0,936166757234904;0,631901392882066;0,0456272576322223;6,36388177773273;6,95244258066294;5,77532097480251;1433;1;0
63;1;2;0,866511960261960;0,624763980263158;0,0524614005281167;6,94030438112796;7,51725572773421;6,36335303452171;1520;0;0
66;0;0;0,899898190931161;0,592222727686473;0,0324436760525561;5,61614634358091;4,90276407020038;6,32952861696144;1582;0;1
66;0;1;0,639605485972326;0,600821563710334;0,0354932236288055;8,05519160700692;9,34694237486574;6,76344083914809;1229;1;0
66;0;2;0,820188927943761;0,618834432120873;0,0290363205120433;7,01352285346866;4,92705817066816;9,09998753626917;1787;0;0
66;1;1;0,457217318200925;0,552565772580645;0,0373229607660779;11,58452479505415;14,39614187661290;8,77290771349539;868;1;0
66;1;2;0,679059592316650;0,563392589876543;0,0496184761594802;11,38651575177366;14,98845109043621;7,78458041311111;1215;0;0
